,salary,jobcity,gender,10percentage,10board,12percentage,12board,collegetier,degree,specialization,collegegpa,collegecitytier,collegestate,Tenure,Join_age,designations,Personality_ts
1097,580000,Mumbai,f,84.0,n/a,60.0,n/a,2,Bachelors,CSE,62.1,0,Rajasthan,4,22,others,0.6172599999999999
1098,180000,new delhi,m,57.0,State,70.0,State,2,Bachelors,CSE,68.88,0,Uttar Pradesh,1,21,developer,-0.59448
1099,240000,Noida,f,87.0,State,64.0,State,2,Bachelors,CSE,68.0,1,Delhi,1,22,engineer,0.43012000000000006
1100,120000,Hyderabad,m,64.0,State,65.0,State,2,Bachelors,CSE,58.0,0,Telangana,1,22,developer,0.30755999999999994
1101,240000,Noida,m,88.2,State,82.0,State,2,Bachelors,ECE,78.5,0,Orissa,1,22,analyst,0.13704000000000022
1102,120000,New Delhi,m,49.0,State,75.0,State,2,Bachelors,CSE,65.0,0,Uttar Pradesh,3,29,developer,0.15594000000000008
1103,310000,Bangalore,m,91.2,State,95.2,State,2,Bachelors,ECE,76.2,0,Andhra Pradesh,1,22,engineer,0.51592
1104,345000,Chennai,m,71.0,State,62.0,State,2,Bachelors,CSE,73.0,0,Orissa,1,24,analyst,-0.24386000000000002
1105,100000,Bangalore,m,65.0,State,50.0,State,2,Bachelors,ME,58.0,0,Karnataka,1,22,others,-0.8468600000000001
1106,325000,Chennai,f,81.3,State,88.6,State,2,Bachelors,CSE,75.6,0,Andhra Pradesh,1,21,others,0.22228000000000003
1107,310000,TRIVANDRUM,m,92.2,State,82.2,State,1,Bachelors,CSE,76.33,1,Delhi,2,23,others,0.020540000000000003
1108,225000,Dehradun,m,73.0,State,70.0,State,2,Bachelors,CE,66.2,0,Uttarakhand,0,21,engineer,0.18522
1109,240000,,f,93.0,State,94.9,State,2,Bachelors,CSE,84.6,0,Telangana,2,21,developer,0.49084000000000005
1110,475000,,m,80.2,State,77.2,State,2,Bachelors,EEE,79.0,0,Haryana,4,22,others,0.52678
1111,235000,,f,74.8,State,64.4,State,2,Bachelors,other,73.0,1,Tamil Nadu,2,23,analyst,-0.15854
1112,200000,Bangalore,m,55.5,State,52.5,State,2,Masters,CSE,72.8,0,Uttar Pradesh,1,23,engineer,-0.35744
1113,560000,Hyderabad,m,85.8,State,90.6,State,1,Bachelors,CSE,76.8,0,Madhya Pradesh,2,21,developer,0.19607999999999998
1114,335000,Chennai & Mumbai,m,81.2,State,75.4,State,1,Bachelors,CSE,74.1,0,Madhya Pradesh,1,22,analyst,-0.3860199999999999
1115,105000,noida,m,63.0,State,64.0,State,2,Bachelors,EEE,72.4,0,Punjab,0,23,engineer,0.20873999999999998
1116,100000,Jaipur,f,79.0,State,73.0,State,2,Bachelors,CSE,75.0,1,Rajasthan,1,23,analyst,0.8264799999999999
1117,265000,Kolkata,f,79.37,State,61.6,State,2,Masters,ECE,82.0,1,West Bengal,5,23,others,0.19578
1118,380000,,m,75.4,State,67.6,State,2,Bachelors,ECE,62.7,0,Jharkhand,0,23,analyst,0.08369999999999997
1119,300000,Pune,m,85.5,State,76.33,State,2,Bachelors,ECE,76.7,0,West Bengal,2,23,engineer,-0.03228000000000003
1120,300000,Bangalore,f,87.83,State,94.0,State,2,Bachelors,EEE,78.18,1,Telangana,2,21,consultant,0.7168
1121,280000,Bangalore,f,77.4,State,81.0,State,2,Bachelors,ECE,77.8,0,Orissa,1,23,engineer,-0.27734000000000003
1122,350000,Pune,m,78.6,State,69.4,State,2,Bachelors,CSE,74.3,0,Madhya Pradesh,0,23,engineer,-0.01590000000000006
1123,120000,Ghaziabad,f,55.0,n/a,65.0,n/a,2,Masters,CSE,64.0,0,Uttar Pradesh,2,26,engineer,0.7181799999999999
1124,240000,Noida,m,78.66,State,64.88,State,2,Bachelors,CSE,73.0,0,Uttar Pradesh,0,24,developer,0.41558
1125,320000,Bangalore,f,90.4,State,81.6,State,2,Bachelors,CSE,85.8,0,Karnataka,2,22,others,-0.35198000000000007
1126,180000,Bangalore,m,70.33,State,77.2,State,2,Bachelors,CSE,71.14,0,Uttar Pradesh,1,22,developer,0.08535999999999996
1127,320000,Bangalore,m,72.0,State,80.75,State,2,Bachelors,CSE,68.26,0,Haryana,1,22,engineer,0.0015399999999999637
1128,400000,Bangalore,f,80.64,n/a,71.66,n/a,2,Bachelors,CSE,69.03,1,Karnataka,4,22,developer,-0.5583400000000001
1129,315000,Gurgaon,m,68.2,State,76.0,State,2,Bachelors,ME,65.0,0,Uttar Pradesh,1,22,engineer,0.18430000000000007
1130,360000,,m,79.5,State,78.0,State,2,Bachelors,ECE,81.3,0,Uttar Pradesh,1,24,engineer,-0.16065999999999991
1131,150000,Noida,f,80.6,State,69.0,State,2,Bachelors,CSE,54.0,0,Rajasthan,1,23,analyst,-0.568
1132,190000,Gurgaon,m,58.7,State,50.3,State,2,Bachelors,CSE,62.5,0,Uttarakhand,1,24,engineer,-0.68986
1133,70000,New Delhi,m,87.4,State,82.6,State,2,Bachelors,ECE,68.58,1,Delhi,1,22,others,0.1979799999999999
1134,350000,Noida,f,77.0,State,76.0,State,2,Bachelors,ECE,96.0,0,Uttar Pradesh,2,24,engineer,0.7948199999999981
1135,235000,Mumbai,m,77.5,State,67.0,State,2,Bachelors,CSE,69.5,0,Uttar Pradesh,2,21,engineer,-0.28653999999999996
1136,400000,Bangalore,m,86.0,State,86.4,State,1,Bachelors,ECE,67.23,0,Haryana,1,23,engineer,0.03278000000000002
1137,440000,Noida,m,60.2,State,66.8,State,2,Bachelors,CSE,69.91,0,Uttar Pradesh,2,22,others,0.03803999999999996
1138,345000,Tirupathi,m,85.0,State,95.1,State,2,Bachelors,ME,80.91,0,Andhra Pradesh,2,21,engineer,-0.6852600000000001
1139,315000,Bangalore,m,75.0,State,75.0,State,2,Bachelors,CSE,81.0,1,Tamil Nadu,1,21,engineer,0.20271999999999996
1140,300000,Gurgaon,f,92.0,State,81.0,State,2,Bachelors,ECE,74.88,1,Delhi,1,22,analyst,0.22138
1141,180000,Noida,f,86.5,State,72.4,State,2,Bachelors,CSE,75.0,0,Madhya Pradesh,0,22,others,0.25294
1142,60000,Noida,m,75.0,State,66.0,State,2,Bachelors,CSE,62.5,0,Punjab,1,23,engineer,-0.43847999999999987
1143,415000,Coimbatore,m,77.81,State,84.0,State,2,Bachelors,CSE,73.5,0,Tamil Nadu,3,21,analyst,-0.11539399999999997
1144,420000,Bangalore,m,85.67,State,93.0,State,2,Bachelors,CSE,84.08,1,Telangana,2,21,engineer,0.015139999999999997
1145,300000,bangalore,m,89.9,State,76.67,State,2,Bachelors,EEE,86.0,0,Tamil Nadu,1,22,analyst,0.72882
1146,105000,Hyderabad,f,77.0,State,88.0,State,2,Bachelors,CSE,71.0,1,Telangana,1,23,developer,0.35307999999999995
1147,180000,Rajasthan,m,79.0,State,56.0,State,2,Bachelors,ME,60.0,0,Punjab,1,22,engineer,0.09311999999999998
1148,100000,Sonipat,m,79.75,State,67.57,State,2,Bachelors,ME,72.31,1,West Bengal,1,24,manager,0.03940000000000001
1149,400000,Bareli,m,67.6,State,70.2,State,2,Bachelors,ECE,60.93,1,Maharashtra,2,23,manager,-0.6991999999999998
1150,90000,Kochi/Cochin,f,72.0,State,64.0,State,2,Bachelors,CSE,59.0,0,Kerala,1,24,analyst,-0.17093999999999998
1151,140000,Bangalore,m,80.64,State,64.45,State,2,Bachelors,ECE,63.66,1,Karnataka,2,28,engineer,1.4914
1152,100000,Pune,m,75.73,State,69.5,State,2,Bachelors,CSE,64.0,0,Maharashtra,0,23,analyst,0.54196
1153,485000,,m,87.68,State,62.66,State,2,Bachelors,CSE,70.0,1,Karnataka,5,22,others,-0.29768
1154,180000,Noida,m,58.0,State,62.0,State,2,Bachelors,CSE,70.68,0,Uttar Pradesh,1,22,developer,0.13493999999999998
1155,180000,,m,76.2,State,88.0,State,2,Bachelors,CSE,69.8,0,Tamil Nadu,1,21,engineer,0.40524000000000004
1156,325000,Chennai,m,60.5,State,72.15,State,2,Masters,CSE,81.0,0,Tamil Nadu,0,24,engineer,-0.10732
1157,690000,Gurgaon,f,88.0,State,81.8,State,1,Bachelors,CSE,75.43,1,Delhi,5,22,others,0.22020000000000003
1158,190000,Gurgaon,m,56.0,State,58.4,State,2,Bachelors,CSE,55.0,0,Punjab,2,25,executive,-0.74276
1159,250000,Hyderabad,f,88.0,State,91.0,State,2,Bachelors,ECE,64.95,0,Andhra Pradesh,5,22,engineer,-0.22214
1160,325000,Bangalore,f,75.0,State,60.0,State,2,Bachelors,CSE,60.0,1,Karnataka,3,26,engineer,-0.39055999999999996
1161,175000,Kolkata,f,82.0,State,71.4,State,2,Bachelors,ECE,82.5,1,West Bengal,1,23,engineer,0.61776
1162,200000,Kanpur,m,65.2,State,66.0,State,2,Bachelors,ECE,68.74,0,Uttar Pradesh,4,23,associate,-0.49222
1163,120000,Pune,m,81.38,State,67.5,State,2,Bachelors,CSE,61.43,0,Maharashtra,1,21,engineer,0.16078
1164,50000,Ludhiana,m,64.0,State,63.0,State,2,Bachelors,CSE,64.0,0,Punjab,1,23,trainee,0.06804000000000002
1165,220000,Hospete,m,75.52,State,70.0,State,2,Bachelors,ME,60.13,0,Karnataka,2,22,engineer,-0.56992
1166,100000,Miryalaguda,m,82.5,State,91.0,State,2,Masters,EEE,76.0,1,Telangana,1,21,engineer,-0.38510000000000005
1167,340000,,m,80.4,State,79.0,State,2,Bachelors,CSE,63.12,0,Uttar Pradesh,0,22,engineer,-0.14104
1168,250000,Bangalore,f,85.33,State,78.2,State,2,Bachelors,ECE,77.25,0,Uttar Pradesh,3,21,analyst,0.49734599999999995
1169,105000,New Delhi,m,48.5,State,59.77,State,2,Masters,CSE,64.0,1,Delhi,0,26,trainee,-2.25118
1170,105000,,m,65.0,State,75.6,State,2,Bachelors,CSE,62.0,1,Tamil Nadu,1,22,engineer,-2.3989399999999996
1171,120000,Kochi/Cochin,f,88.0,State,69.0,State,2,Bachelors,ECE,67.0,0,Kerala,1,24,developer,-0.08068
1172,300000,Hyderabad,m,80.6,State,63.0,State,2,Bachelors,ECE,72.58,1,Karnataka,1,23,engineer,-0.09368000000000001
1173,300000,Hyderabad,f,88.3,State,87.0,State,2,Masters,CSE,70.44,1,Telangana,3,23,developer,0.04194
1174,505000,Gurgaon,m,80.6,State,91.0,State,2,Bachelors,CSE,73.06,0,Uttar Pradesh,0,24,analyst,0.44828
1175,265000, mumbai,m,86.0,State,61.0,State,2,Bachelors,ECE,75.0,1,Tamil Nadu,2,23,engineer,0.09884000000000001
1176,140000,Bangalore,f,62.0,State,61.4,State,2,Bachelors,EEE,66.68,0,Uttar Pradesh,1,24,others,0.018159999999999975
1177,500000,Noida,m,86.0,State,80.2,State,2,Bachelors,CSE,71.59,1,Delhi,2,23,engineer,-0.13583999999999996
1178,320000,Hyderabad,m,67.67,n/a,70.2,n/a,2,Masters,CSE,75.0,0,Andhra Pradesh,2,25,engineer,0.23399999999999999
1179,325000,Hyderabad,m,83.4,State,63.2,State,2,Bachelors,EEE,74.0,0,Orissa,1,22,engineer,-0.27552000000000004
1180,345000,Bangalore,m,71.8,State,73.0,State,2,Bachelors,CSE,76.0,0,West Bengal,0,23,developer,0.46252000000000004
1181,300000,Bangalore,m,84.0,State,72.0,State,2,Bachelors,CSE,83.8,1,West Bengal,1,23,engineer,0.43244
1182,330000,Chennai,m,85.4,State,68.0,State,1,Bachelors,EEE,69.4,0,Karnataka,1,22,engineer,0.5653
1183,310000,,m,82.1,State,72.1,State,2,Bachelors,ECE,73.6,1,West Bengal,1,22,engineer,-0.68502
1184,150000,Dharuhera,m,71.66,State,73.8,State,1,Bachelors,CSE,63.88,1,Delhi,1,24,engineer,0.46936
1185,85000,Chennai,f,85.18,State,90.25,State,2,Bachelors,ECE,83.7,1,Tamil Nadu,1,22,manager,0.3641
1186,260000,Bangalore,m,65.0,State,70.4,State,2,Bachelors,EIE,58.13,1,Karnataka,2,23,associate,0.33996
1187,180000,,m,86.4,State,69.0,State,2,Bachelors,EEE,73.0,0,Uttar Pradesh,0,24,analyst,-0.17808000000000002
1188,350000,,m,91.0,State,83.6,State,2,Bachelors,CSE,76.2,0,Uttar Pradesh,1,22,engineer,-0.61884
1189,350000,Jaipur,m,83.4,State,77.0,State,2,Bachelors,CSE,76.0,1,Rajasthan,9,12,manager,-1.42796
1190,210000,Chennai,f,81.0,State,70.0,State,2,Bachelors,CSE,71.0,1,Tamil Nadu,2,22,engineer,0.20627999999999996
1191,445000,Mumbai,m,79.8,n/a,77.0,n/a,2,Bachelors,CSE,81.6,0,Orissa,2,22,engineer,1.8359200000000002
1192,145000,Jaipur,m,81.8,State,63.6,State,2,Bachelors,ECE,63.18,1,Rajasthan,1,22,executive,0.15219999999999997
1193,180000,Noida,m,48.0,State,63.6,State,2,Bachelors,ECE,58.0,0,Uttar Pradesh,1,26,engineer,-0.26698
1194,185000,Gurgaon,m,68.0,State,65.0,State,2,Bachelors,CSE,75.0,0,Uttar Pradesh,1,22,developer,-0.07817999999999999
1195,325000,Visakhapatnam,m,84.4,State,92.7,State,2,Bachelors,CSE,74.8,0,Andhra Pradesh,0,21,engineer,-0.3977
1196,320000,Kolkata,m,79.0,n/a,85.4,n/a,2,Bachelors,EEE,75.6,1,West Bengal,2,22,engineer,0.3891859999999999
1197,95000,Bhopal,m,61.8,State,69.6,State,2,Bachelors,CSE,63.69,0,Madhya Pradesh,1,24,developer,-0.31799999999999995
1198,310000,Pune,m,90.46,State,81.5,State,2,Bachelors,ECE,77.0,0,Maharashtra,1,22,analyst,0.23756
1199,380000,Hyderabad,m,94.8,State,97.4,State,2,Bachelors,ECE,75.0,1,Telangana,1,21,engineer,-0.07210000000000001
1200,145000,lucknow,m,70.5,n/a,66.4,n/a,2,Bachelors,ECE,68.28,0,Uttar Pradesh,1,25,others,0.6376599999999999
1201,410000,Hyderabad,m,82.67,State,90.1,State,2,Bachelors,ECE,76.56,1,Telangana,2,24,others,0.9027200000000001
1202,400000,Pune,m,87.6,State,80.8,State,2,Bachelors,ECE,73.2,0,Uttar Pradesh,2,22,engineer,0.205
1203,410000,Mumbai,f,73.2,State,73.6,State,2,Bachelors,EEE,67.6,0,Madhya Pradesh,2,23,others,0.08443999999999999
1204,305000,Chennai ,f,91.8,State,89.6,State,2,Bachelors,EEE,84.3,1,Tamil Nadu,3,22,analyst,0.012826000000000027
1205,180000,Kanpur,f,88.3,State,65.2,State,2,Bachelors,CSE,79.84,0,Uttar Pradesh,1,23,associate,0.6080399999999999
1206,250000,,f,68.0,State,72.8,State,2,Bachelors,other,72.27,0,Punjab,2,24,manager,0.09183999999999999
1207,325000,Hyderabad,m,90.0,State,89.4,State,2,Bachelors,EEE,77.85,1,Telangana,1,23,engineer,0.41503999999999996
1208,400000,,f,84.8,State,78.0,State,2,Bachelors,CSE,78.0,0,Haryana,3,20,engineer,0.12448
1209,440000,,m,92.66,n/a,95.8,n/a,2,Bachelors,ECE,75.6,0,Andhra Pradesh,3,22,engineer,-0.732774
1210,215000,Noida,f,82.0,State,78.0,State,2,Bachelors,ECE,62.0,0,Uttar Pradesh,1,23,engineer,-0.2109
1211,420000,Gurgaon,m,80.0,State,70.0,State,2,Bachelors,ECE,71.0,0,Uttar Pradesh,2,22,others,-4.23972
1212,120000,Bangalore,f,79.52,State,57.5,State,2,Bachelors,CSE,64.25,1,Karnataka,1,21,associate,-0.22887999999999997
1213,375000,Chennai,m,88.0,State,83.0,State,2,Bachelors,EIE,77.91,1,Tamil Nadu,2,25,analyst,-0.92498
1214,335000,Mumbai,m,93.6,State,84.8,State,2,Bachelors,CSE,75.3,0,Madhya Pradesh,1,23,developer,0.06912000000000001
1215,200000,Ahmedabad,m,89.29,State,69.6,State,2,Masters,CSE,73.0,1,Gujarat,0,21,developer,0.23819999999999997
1216,310000,meerut,m,89.0,State,89.6,State,2,Bachelors,EEE,73.33,0,Uttar Pradesh,1,22,engineer,-0.7184599999999999
1217,600000,kolkata,m,73.0,State,71.0,State,2,Bachelors,CSE,61.0,1,Rajasthan,1,22,manager,-1.82944
1218,150000,Jaipur,m,73.0,State,72.0,State,2,Bachelors,ECE,65.0,1,Rajasthan,1,23,analyst,-0.09213999999999997
1219,355000,,m,75.3,State,73.6,State,2,Bachelors,CSE,65.6,0,Tamil Nadu,2,24,engineer,0.3165
1220,375000,Chennai,m,61.75,State,61.0,State,2,Bachelors,CSE,77.8,1,West Bengal,3,24,engineer,-0.10811400000000002
1221,110000,Noida,f,78.67,State,76.0,State,2,Bachelors,CSE,72.14,0,Uttar Pradesh,0,22,developer,0.2898
1222,335000,Bangalore,m,90.0,State,70.8,State,2,Bachelors,ECE,88.9,0,Orissa,2,21,analyst,0.5323599999999999
1223,170000,Pune,m,85.6,State,75.6,State,2,Bachelors,ECE,70.0,0,Orissa,1,23,engineer,0.11493999999999996
1224,275000,Hyderabad,f,82.4,State,86.0,State,2,Bachelors,CSE,69.8,0,Andhra Pradesh,1,21,engineer,0.0066399999999999905
1225,205000,Hyderabad,f,81.0,State,56.4,State,2,Bachelors,CSE,65.7,0,Telangana,2,25,engineer,0.03190000000000002
1226,300000,Noida,f,71.6,State,69.4,State,2,Bachelors,CSE,73.64,0,Uttar Pradesh,2,21,associate,-0.18448
1227,315000,Hyderabad,f,87.0,State,89.0,State,1,Bachelors,ECE,80.0,1,Telangana,1,21,developer,0.3768799999999999
1228,200000,Hyderabad,m,79.0,n/a,78.3,n/a,2,Bachelors,ECE,68.0,0,Andhra Pradesh,2,21,engineer,-0.019620000000000026
1229,280000,Pune,m,65.0,n/a,67.0,n/a,2,Bachelors,CSE,54.0,1,Maharashtra,2,23,engineer,1.1088399999999998
1230,150000,Navi Mumbai,m,65.0,State,64.0,State,2,Bachelors,CSE,79.0,0,Uttarakhand,0,23,developer,-0.4287599999999999
1231,335000,Chennai,m,73.8,State,60.8,State,2,Bachelors,CSE,85.3,0,Chhattisgarh,1,24,analyst,0.10604
1232,200000,,m,78.0,State,73.0,State,2,Bachelors,CSE,75.6,0,Punjab,1,21,developer,0.49532
1233,460000,Gurgaon,m,86.6,State,66.6,State,2,Bachelors,CSE,68.54,0,Uttar Pradesh,2,24,analyst,-0.56
1234,350000,Mumbai,f,79.8,State,62.0,State,2,Bachelors,CSE,63.9,1,Karnataka,3,22,engineer,0.14981999999999998
1235,115000,Hyderabad,f,50.6,State,82.8,State,2,Bachelors,CSE,69.16,1,Telangana,1,23,others,0.0656059999999998
1236,430000,Bangalore,m,83.0,State,96.2,State,2,Bachelors,ECE,74.26,0,Andhra Pradesh,2,22,engineer,0.42723999999999995
1237,4000000,New Delhi,m,90.83,State,88.77,State,1,Bachelors,CSE,72.6,1,Rajasthan,5,23,others,-0.67022
1239,2020000,Bangalore,m,72.0,State,70.0,State,2,Masters,CSE,78.0,0,Madhya Pradesh,1,24,analyst,-0.97238
1240,410000,Hyderabad,f,90.0,State,96.0,State,2,Bachelors,CSE,74.39,0,Andhra Pradesh,1,21,engineer,-0.26198
1241,325000,Bangalore,m,87.0,State,78.0,State,2,Bachelors,ECE,68.0,1,Karnataka,3,22,engineer,-0.040120000000000024
1242,395000,Chennai,f,93.0,n/a,97.0,n/a,2,Bachelors,ECE,80.5,0,Andhra Pradesh,3,21,engineer,-0.9475539999999999
1243,125000,,f,84.0,State,71.0,State,2,Bachelors,CSE,64.0,0,Madhya Pradesh,1,22,engineer,0.44826
1244,200000,Chandigarh,m,81.0,State,74.0,State,2,Bachelors,ECE,76.0,0,Punjab,0,21,engineer,0.015539999999999998
1245,160000,Noida,f,75.6,State,83.2,State,2,Bachelors,CSE,71.1,0,Uttar Pradesh,1,21,analyst,1.3912400000000003
1246,430000,Noida,f,82.0,State,73.0,State,2,Bachelors,EEE,63.0,0,Uttarakhand,3,23,engineer,-0.23902
1247,450000,Chandigarh,f,87.4,State,83.0,State,1,Bachelors,other,71.0,0,Madhya Pradesh,3,24,senior,0.48108000000000006
1248,390000,,m,90.8,State,82.2,State,2,Bachelors,ME,75.0,0,Haryana,2,22,engineer,0.39192
1249,145000,Gurgaon,m,55.0,State,74.0,State,2,Masters,CSE,81.0,0,Punjab,1,24,analyst,0.8106199999999999
1250,320000,Mumbai,m,90.8,State,84.8,State,2,Bachelors,ECE,67.87,0,Maharashtra,1,23,engineer,0.44362
1251,200000,gurgaon,m,71.0,n/a,58.0,n/a,2,Bachelors,EEE,58.0,0,Uttarakhand,1,24,analyst,0.46032
1252,275000,Noida,f,62.0,State,70.0,State,2,Bachelors,CSE,74.0,0,Madhya Pradesh,1,25,engineer,0.17351999999999998
1253,650000,Hyderabad,m,79.8,State,90.7,State,2,Bachelors,CSE,68.47,0,Andhra Pradesh,4,21,others,0.0659
1254,180000,Bangalore,m,80.4,State,75.6,State,2,Masters,CSE,71.0,1,Karnataka,1,26,engineer,0.5828200000000001
1255,215000,Mysore,m,80.13,State,69.17,State,2,Bachelors,CSE,60.34,0,Maharashtra,1,23,trainee,-0.2772
1256,415000,Mysore,m,81.67,State,69.0,State,2,Bachelors,ECE,89.2,0,Orissa,2,22,engineer,0.30434000000000005
1257,450000,pune,m,83.2,State,80.33,State,2,Bachelors,CSE,63.0,0,Maharashtra,3,23,others,-0.29140000000000005
1258,400000,Chandigarh,m,94.0,State,84.4,State,1,Bachelors,CSE,77.5,0,Punjab,0,22,developer,-0.18238000000000004
1259,305000,Bangalore,m,83.0,State,73.0,State,2,Bachelors,CSE,61.85,0,Maharashtra,1,24,trainee,0.15655999999999995
1260,110000,dehradun,m,70.0,State,61.0,State,2,Bachelors,CSE,67.6,0,Punjab,1,21,developer,0.2273400000000001
1261,300000,Ganjam,m,79.6,n/a,79.04,n/a,2,Bachelors,EEE,84.4,0,Orissa,3,21,engineer,-0.13286000000000003
1262,420000,Noida,m,65.0,State,62.0,State,1,Bachelors,CSE,68.0,1,Delhi,1,24,developer,0.28535999999999995
1263,450000,Gurgaon,m,79.4,State,60.2,State,2,Bachelors,CSE,72.0,0,Punjab,1,23,developer,-0.25068
1264,500000,Pantnagar,m,87.6,n/a,81.4,n/a,1,Bachelors,ME,97.3,0,Punjab,1,23,manager,-0.33575999999999995
1265,180000,,f,74.0,State,84.4,State,2,Bachelors,EEE,74.49,0,Andhra Pradesh,2,23,engineer,-0.38604000000000005
1266,180000,Noida,m,66.0,State,63.4,State,2,Bachelors,CSE,70.7,0,Uttar Pradesh,1,23,analyst,0.33049999999999996
1267,120000,,m,77.0,State,73.0,State,2,Bachelors,ECE,78.0,1,West Bengal,1,23,others,-0.10308000000000002
1268,400000,Pune,m,91.0,State,84.0,State,2,Bachelors,ECE,76.0,1,Delhi,2,22,senior,0.13362
1269,305000,Bangalore,f,74.0,State,76.44,State,2,Bachelors,CSE,70.0,0,Madhya Pradesh,2,24,engineer,1.0639
1270,315000,Bangalore,f,95.0,State,85.0,State,2,Bachelors,EEE,67.0,1,Karnataka,1,21,engineer,0.07217999999999995
1271,200000,,m,64.6,State,59.8,State,2,Bachelors,CSE,69.02,1,Karnataka,2,23,developer,-1.10618
1272,335000,Kolkata,m,71.5,State,64.5,State,2,Bachelors,CSE,63.42,0,Uttar Pradesh,1,25,analyst,-0.05154000000000003
1273,275000,,m,81.14,State,76.4,State,2,Bachelors,ECE,69.2,0,Uttar Pradesh,1,22,engineer,0.58786
1274,240000,Bangalore,m,74.8,State,71.2,State,2,Bachelors,ECE,81.0,0,West Bengal,1,23,engineer,0.20660000000000003
1275,400000,Kolkata,m,90.0,State,71.5,State,2,Bachelors,ECE,76.5,0,Jharkhand,1,24,analyst,-0.030659999999999986
1276,400000,Noida,m,84.6,State,80.4,State,2,Bachelors,CSE,72.81,0,Punjab,3,22,engineer,-0.98802
1277,315000,Pune,m,91.2,State,70.0,State,2,Bachelors,ECE,70.8,1,Karnataka,0,22,engineer,0.35785999999999996
1278,360000,Bangalore,m,82.0,State,89.0,State,2,Bachelors,EEE,64.0,0,Andhra Pradesh,1,22,analyst,0.59474
1279,520000,Jaipur,m,72.4,n/a,73.4,n/a,2,Bachelors,CSE,68.25,0,Uttar Pradesh,4,22,analyst,0.19836
1280,375000,,m,72.16,State,66.4,State,2,Bachelors,EIE,69.22,0,Uttar Pradesh,1,22,engineer,0.4761000000000001
1281,290000,Mangalore,m,87.04,State,81.66,State,2,Bachelors,ECE,65.8,0,Karnataka,3,24,engineer,0.5451599999999999
1282,60000,Bangalore,m,61.0,n/a,77.0,n/a,2,Bachelors,CSE,66.0,1,Karnataka,1,23,engineer,0.34020000000000006
1283,300000,Chennai,m,76.4,State,76.0,State,2,Bachelors,CSE,72.0,0,Uttarakhand,1,22,developer,0.22850000000000006
1284,120000,Delhi,m,67.0,State,66.6,State,2,Masters,CSE,71.0,0,Uttar Pradesh,0,26,engineer,0.9744399999999999
1285,100000,Gurgaon,m,78.4,State,58.4,State,2,Bachelors,ME,76.5,0,Orissa,1,23,engineer,0.79264
1286,400000,Noida,m,79.8,State,73.8,State,2,Bachelors,CSE,63.59,0,Rajasthan,1,23,associate,-0.03612
1287,500000,Noida,m,62.0,n/a,75.0,n/a,2,Bachelors,ME,70.0,0,Uttar Pradesh,3,23,engineer,-0.28013999999999994
1288,165000,Hyderabad,m,75.0,n/a,88.0,n/a,2,Bachelors,ECE,65.0,1,Telangana,1,24,others,-0.618954
1289,300000,Chennai ,m,85.4,State,76.2,State,2,Bachelors,ECE,83.69,0,Uttar Pradesh,1,22,engineer,0.46221999999999996
1290,400000,Bangalore,m,76.0,State,69.0,State,2,Bachelors,CSE,67.1,1,Karnataka,1,22,engineer,-0.008560000000000002
1291,100000,Bangalore,m,77.0,State,78.0,State,2,Bachelors,CSE,75.03,0,West Bengal,1,24,engineer,-0.6683399999999999
1292,95000,New Delhi,f,71.6,State,64.4,State,2,Bachelors,CSE,71.02,0,Haryana,0,22,developer,0.09882
1293,95000,Gurgaon,m,67.0,State,62.0,State,2,Bachelors,CSE,69.9,0,Haryana,1,22,developer,-0.1735999999999999
1294,530000,,m,88.64,State,65.16,State,2,Bachelors,CSE,74.81,1,Karnataka,4,23,engineer,0.26112599999999997
1295,200000,Hyderabad,m,89.0,State,95.0,State,2,Bachelors,ECE,68.0,1,Telangana,2,21,analyst,0.25918
1296,335000,Bangalore,f,81.6,State,87.9,State,2,Bachelors,ECE,77.4,1,Telangana,2,21,engineer,-0.06346000000000006
1297,330000,pune,f,92.0,State,93.8,State,2,Bachelors,CSE,84.0,1,Tamil Nadu,1,21,engineer,0.35548
1298,100000,Kolkata,m,64.0,State,61.0,State,2,Bachelors,CSE,72.0,0,West Bengal,2,22,developer,-0.028414000000000002
1299,180000,Hyderabad,m,82.0,State,94.6,State,2,Bachelors,ECE,81.56,0,Andhra Pradesh,1,21,engineer,0.23076
1300,275000,Hyderabad,m,80.5,State,89.6,State,2,Bachelors,CSE,70.2,0,Andhra Pradesh,1,22,engineer,-0.18129999999999996
1301,200000,Bangalore,f,87.2,State,70.0,State,2,Bachelors,ECE,62.0,1,Karnataka,1,25,others,-0.012840000000000028
1302,400000,Bangalore,m,82.56,State,81.66,State,2,Bachelors,ECE,73.56,1,Karnataka,1,22,engineer,0.2372
1303,450000,,f,91.6,State,90.2,State,2,Bachelors,CSE,74.0,0,Jharkhand,1,22,engineer,0.23498000000000002
1304,200000,Mumbai,m,77.2,State,72.46,State,2,Bachelors,other,62.0,1,Maharashtra,2,24,engineer,0.66692
